Cov-06_single, , , 35, 26, 9, 38, 0, 0, 0, 0, 26, 134, 33, 0, 0, 0, 0, 0, 0, 48, 108, 0, 0, 0, 249, 119, 656, 270, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 133, 568, 0, 0, 0, 0, 0x00502010, 185, 0x00602010, 137, 0x00703010, 123, 0x00703020, 114, 0x00603010, 98, 0x00803020, 60, 0x00702010, 57, 0x00603020, 57, 0x00402010, 46, 0x00803010, 44, 0x00804020, 17, 0x00503010, 16, 0x00903020, 7, 0x00503020, 7, 0x00802010, 6, 0x00904020, 3, 0x00502020, 2, 0x00704020, 1, 0x00302010, 1, 0x00301010, 1, 09162021  09:47:25
Cov-06_single, , , 43, 22, 25, 39, 0, 0, 0, 0, 8, 278, 81, 0, 0, 0, 0, 1, 0, 51, 114, 0, 0, 0, 188, 47, 497, 299, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 148, 461, 0, 0, 0, 0, 0x00502010, 213, 0x00402010, 132, 0x00602010, 87, 0x00603010, 83, 0x00703020, 80, 0x00703010, 73, 0x00503010, 59, 0x00603020, 55, 0x00803010, 45, 0x00803020, 41, 0x00903020, 24, 0x00503020, 20, 0x00702010, 17, 0x00904020, 13, 0x00704020, 12, 0x00302010, 12, 0x00804020, 4, 0x00903010, 3, 0x00402020, 3, 0x00403020, 2, 09162021  09:47:30
Cov-06_single, , , 33, 22, 15, 39, 0, 0, 0, 0, 26, 33, 16, 0, 0, 0, 0, 0, 0, 47, 113, 0, 0, 0, 163, 33, 416, 262, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 301, 570, 0, 0, 0, 0, 0x00602010, 168, 0x00502010, 147, 0x00803020, 140, 0x00703020, 128, 0x00703010, 115, 0x00603010, 66, 0x00702010, 51, 0x00603020, 47, 0x00803010, 44, 0x00804020, 27, 0x00402010, 13, 0x00903020, 13, 0x00503010, 10, 0x00503020, 7, 0x00502020, 4, 0x00602020, 3, 0x00904020, 3, 0x00802010, 1, 0x00704020, 1, 0x00401010, 1, 09162021  09:47:31
Cov-06_single, , , 33, 26, 13, 45, 0, 0, 0, 0, 12, 708, 75, 0, 0, 0, 0, 1, 0, 47, 108, 0, 0, 0, 208, 60, 469, 241, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 241, 551, 0, 0, 0, 0, 0x00502010, 178, 0x00703010, 144, 0x00602010, 132, 0x00603010, 91, 0x00703020, 76, 0x00402010, 69, 0x00803020, 68, 0x00603020, 44, 0x00803010, 43, 0x00702010, 42, 0x00903020, 18, 0x00503010, 18, 0x00302010, 12, 0x00503020, 11, 0x00502020, 10, 0x00602020, 10, 0x00904020, 6, 0x00301010, 6, 0x00702020, 2, 0x00804020, 2, 09162021  09:47:36
Cov-06_single, , , 44, 30, 23, 49, 0, 0, 0, 0, 20, 168, 68, 0, 0, 0, 0, 1, 0, 48, 113, 0, 0, 0, 230, 67, 478, 217, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 214, 526, 0, 0, 0, 0, 0x00502010, 243, 0x00602010, 180, 0x00603010, 99, 0x00703020, 85, 0x00703010, 84, 0x00402010, 62, 0x00603020, 53, 0x00803020, 42, 0x00702010, 41, 0x00803010, 28, 0x00503010, 25, 0x00602020, 10, 0x00804020, 6, 0x00502020, 6, 0x00503020, 5, 0x00302010, 3, 0x00704020, 3, 0x00903020, 2, 0x00702020, 2, 0x00401010, 1, 09162021  09:47:37
Cov-06_single, , , 0, -51, 55, 39, 0, 0, 0, 0, 34, 13, 13, 0, 0, 0, 0, 0, 0, 50, 106, 0, 0, 0, 123, 14, 322, 289, 0, 0, 0, 0, 0, 0, 1, 49, 0, 1, 159, 368, 0, 0, 0, 0, 0x00703020, 168, 0x00502010, 163, 0x00602010, 145, 0x00603010, 134, 0x00703010, 117, 0x00603020, 95, 0x00503010, 34, 0x00803010, 23, 0x00702010, 22, 0x00803020, 21, 0x00402010, 20, 0x00804020, 20, 0x00503020, 11, 0x00704020, 7, 0x00502020, 2, 0x00602020, 2, 0x00604020, 2, 0x00904020, 2, 0x00904030, 1, 0x00302010, 0, 09162021  09:47:44
Cov-06_single, , , 46, 26, 25, 26, 0, 0, 0, 0, 18, 212, 80, 0, 0, 0, 0, 0, 0, 46, 123, 0, 0, 0, 187, 60, 691, 384, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 118, 573, 0, 0, 0, 0, 0x00502010, 159, 0x00602010, 143, 0x00703010, 121, 0x00803020, 96, 0x00603010, 84, 0x00402010, 66, 0x00703020, 62, 0x00803010, 57, 0x00702010, 44, 0x00903020, 38, 0x00603020, 24, 0x00904020, 23, 0x00804020, 13, 0x00301010, 8, 0x00401010, 8, 0x00503010, 8, 0x00502020, 6, 0x00602020, 6, 0x00903010, 5, 0x00a04020, 5, 09162021  09:47:45
Cov-06_single, , , 63, 36, 39, 38, 0, 0, 0, 0, 9, 376, 108, 0, 0, 0, 0, 0, 0, 48, 118, 0, 0, 0, 224, 49, 570, 293, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 58, 434, 0, 0, 0, 0, 0x00502010, 281, 0x00602010, 196, 0x00402010, 131, 0x00702010, 83, 0x00703020, 40, 0x00603010, 40, 0x00603020, 32, 0x00703010, 27, 0x00503020, 27, 0x00302010, 20, 0x00802010, 19, 0x00803020, 16, 0x00401010, 14, 0x00503010, 12, 0x00301010, 11, 0x00803010, 9, 0x00502020, 6, 0x00602020, 4, 0x00501010, 3, 0x00201010, 2, 09162021  09:47:48
Cov-06_single, , , 46, 28, 18, 35, 0, 0, 0, 0, 8, 285, 72, 0, 0, 0, 0, 0, 0, 46, 120, 0, 0, 0, 160, 26, 470, 304, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 252, 565, 0, 0, 0, 0, 0x00602010, 199, 0x00502010, 185, 0x00702010, 108, 0x00703010, 76, 0x00603010, 61, 0x00803020, 57, 0x00703020, 54, 0x00603020, 53, 0x00803010, 37, 0x00402010, 31, 0x00903020, 18, 0x00802010, 18, 0x00602020, 14, 0x00502020, 12, 0x00503020, 9, 0x00301010, 8, 0x00503010, 8, 0x00702020, 7, 0x00904020, 7, 0x00302010, 4, 09162021  09:47:55
Cov-06_single, , , 38, 21, 17, 41, 0, 0, 0, 0, 14, 66, 28, 0, 0, 0, 0, 0, 0, 48, 108, 0, 0, 0, 167, 31, 397, 256, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 181, 441, 0, 0, 0, 0, 0x00602010, 183, 0x00502010, 181, 0x00703010, 142, 0x00603010, 104, 0x00703020, 89, 0x00803020, 66, 0x00603020, 62, 0x00803010, 49, 0x00702010, 35, 0x00402010, 27, 0x00503010, 17, 0x00704020, 10, 0x00503020, 8, 0x00903020, 5, 0x00604020, 4, 0x00602020, 4, 0x00502020, 3, 0x00903010, 1, 0x00804020, 0, 0x00702020, 0, 09162021  09:47:56
