Bbelle-05_single, , , 30, 16, 21, 41, 0, 0, 0, 0, 69, 1517, 259, 0, 0, 0, 0, 0, 0, 57, 121, 0, 0, 0, 159, 33, 391, 264, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 169, 408, 0, 0, 0, 0, 0x00402010, 310, 0x00502010, 179, 0x00503020, 102, 0x00602010, 66, 0x00302010, 52, 0x00401010, 49, 0x00403020, 36, 0x00702010, 30, 0x00502020, 29, 0x00603020, 27, 0x00402020, 23, 0x00301010, 16, 0x00501010, 11, 0x00803020, 10, 0x00403010, 9, 0x00702020, 8, 0x00703020, 8, 0x00503010, 7, 0x00604020, 4, 0x00504020, 4, 09162021  09:18:44
Bbelle-05_single, , , 40, 29, 11, 51, 0, 0, 0, 0, 5, 665, 190, 0, 0, 0, 0, 0, 0, 51, 134, 0, 0, 0, 194, 37, 393, 230, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 194, 439, 0, 0, 0, 0, 0x00502010, 275, 0x00402010, 217, 0x00602010, 92, 0x00503020, 85, 0x00502020, 73, 0x00602020, 50, 0x00603020, 41, 0x00302010, 32, 0x00402020, 25, 0x00401010, 24, 0x00403020, 22, 0x00501010, 12, 0x00301010, 12, 0x00503010, 7, 0x00703020, 4, 0x00201010, 3, 0x00603010, 2, 0x00403010, 2, 0x00804020, 2, 0x00504020, 1, 09162021  09:18:46
Bbelle-05_single, , , 47, 24, 23, 23, 0, 0, 0, 0, 25, 2229, 260, 0, 0, 0, 0, 0, 0, 49, 131, 0, 0, 0, 177, 58, 758, 472, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 283, 781, 0, 0, 0, 0, 0x00502010, 282, 0x00402010, 205, 0x00603020, 70, 0x00503020, 63, 0x00602010, 62, 0x00502020, 59, 0x00401010, 59, 0x00602020, 34, 0x00704020, 27, 0x00302010, 24, 0x00501010, 21, 0x00402020, 21, 0x00301010, 18, 0x00604020, 15, 0x00703020, 10, 0x00403020, 7, 0x00503010, 5, 0x00804020, 3, 0x00603010, 1, 0x00504020, 1, 09162021  09:18:48
Bbelle-05_single, , , 51, 20, 34, 26, 0, 0, 0, 0, 26, 1277, 149, 0, 0, 0, 0, 0, 0, 55, 140, 0, 0, 0, 184, 63, 700, 389, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 122, 571, 0, 0, 0, 0, 0x00502010, 179, 0x00402010, 160, 0x00503020, 146, 0x00502020, 143, 0x00602010, 66, 0x00603020, 59, 0x00602020, 48, 0x00402020, 48, 0x00403020, 34, 0x00401010, 22, 0x00702020, 20, 0x00302010, 16, 0x00702010, 15, 0x00301010, 13, 0x00703020, 7, 0x00604020, 4, 0x00501010, 3, 0x00704020, 2, 0x00503010, 2, 0x00804020, 1, 09162021  09:18:50
Bbelle-05_single, , , 33, 22, 11, 39, 0, 0, 0, 0, 19, 248, 101, 0, 0, 0, 0, 0, 0, 50, 129, 0, 0, 0, 145, 20, 358, 274, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 159, 396, 0, 0, 0, 0, 0x00603020, 240, 0x00602010, 136, 0x00502010, 126, 0x00602020, 123, 0x00502020, 84, 0x00402010, 81, 0x00703020, 78, 0x00503020, 46, 0x00702020, 17, 0x00704020, 11, 0x00804020, 10, 0x00302010, 10, 0x00702010, 9, 0x00402020, 7, 0x00603010, 3, 0x00703010, 3, 0x00503010, 2, 0x00401010, 1, 0x00301010, 1, 0x00302020, 0, 09162021  09:18:52
Bbelle-05_single, , , 28, 22, 6, 37, 0, 0, 0, 0, 45, 247, 97, 0, 0, 0, 0, 0, 0, 48, 133, 0, 0, 0, 134, 20, 360, 272, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 195, 428, 0, 0, 0, 0, 0x00502010, 281, 0x00402010, 146, 0x00603020, 121, 0x00503020, 89, 0x00401010, 87, 0x00602010, 79, 0x00502020, 78, 0x00602020, 41, 0x00301010, 17, 0x00501010, 12, 0x00703020, 10, 0x00503010, 7, 0x00302010, 5, 0x00603010, 5, 0x00402020, 5, 0x00702010, 2, 0x00703010, 1, 0x00201010, 1, 0x00702020, 0, 0x00604020, 0, 09162021  09:18:53
Bbelle-05_single, , , 39, 19, 20, 47, 0, 0, 0, 0, 26, 438, 120, 0, 0, 0, 0, 0, 0, 51, 119, 0, 0, 0, 170, 31, 361, 231, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 152, 381, 0, 0, 0, 0, 0x00603020, 196, 0x00503020, 149, 0x00703020, 138, 0x00502010, 97, 0x00402010, 89, 0x00602010, 43, 0x00803020, 40, 0x00602020, 38, 0x00502020, 37, 0x00704020, 20, 0x00302010, 16, 0x00804020, 14, 0x00403020, 14, 0x00503010, 12, 0x00402020, 12, 0x00603010, 12, 0x00702020, 11, 0x00703010, 10, 0x00604020, 9, 0x00504020, 8, 09162021  09:18:55
Bbelle-05_single, , , 30, 25, 6, 59, 0, 0, 0, 0, 118, 3453, 203, 0, 0, 0, 0, 1, 0, 52, 134, 0, 0, 0, 290, 151, 511, 185, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 42, 356, 0, 0, 0, 0, 0x00502010, 232, 0x00402010, 226, 0x00401010, 64, 0x00503020, 56, 0x00602020, 52, 0x00603020, 46, 0x00301010, 44, 0x00602010, 42, 0x00604020, 38, 0x00703020, 32, 0x00502020, 28, 0x00302010, 27, 0x00501010, 19, 0x00704020, 19, 0x00503010, 12, 0x00702020, 9, 0x00504020, 8, 0x00403020, 7, 0x00402020, 7, 0x00603010, 4, 09162021  09:18:59
Bbelle-05_single, , , 28, 20, 9, 30, 0, 0, 0, 0, 40, 681, 95, 0, 0, 0, 0, 0, 0, 49, 133, 0, 0, 0, 193, 78, 622, 341, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 59, 471, 0, 0, 0, 0, 0x00502010, 308, 0x00402010, 182, 0x00602010, 81, 0x00503020, 79, 0x00502020, 77, 0x00603020, 66, 0x00602020, 58, 0x00401010, 29, 0x00402020, 21, 0x00403020, 18, 0x00301010, 16, 0x00302010, 12, 0x00702020, 10, 0x00503010, 8, 0x00603010, 6, 0x00702010, 6, 0x00501010, 4, 0x00403010, 4, 0x00703020, 2, 0x00504020, 2, 09162021  09:19:04
Bbelle-05_single, , , 45, 29, 16, 42, 0, 0, 0, 0, 50, 595, 131, 0, 0, 0, 0, 0, 0, 43, 128, 0, 0, 0, 225, 71, 549, 263, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 280, 645, 0, 0, 0, 0, 0x00502010, 313, 0x00602010, 160, 0x00402010, 144, 0x00602020, 67, 0x00702020, 52, 0x00401010, 51, 0x00502020, 44, 0x00501010, 38, 0x00703020, 31, 0x00603020, 24, 0x00301010, 24, 0x00503020, 8, 0x00702010, 8, 0x00302010, 8, 0x00402020, 7, 0x00403020, 3, 0x00803020, 2, 0x00603010, 2, 0x00703010, 1, 0x00601010, 1, 09162021  09:19:10
