21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,8,7,251,0,0,0,0,22,20692,969,3,0,0,0,0,0,170,138,0,0,0,587,133,403,252,0,0,0,0,0,0,3,1,0,1,134,513,0,0,0,0,0x003050a0,107,0x00305090,100,0x003060b0,90,0x003060c0,66,0x004060b0,64,0x003060a0,54,0x003050b0,47,0x00305080,44,0x004060c0,40,0x004070d0,33,0x004060a0,33,0x003060d0,33,0x00304080,29,0x00204070,22,0x004070c0,19,0x004070e0,17,0x004060d0,17,0x003070d0,16,0x00204080,15,0x00306090,13,03152022  15:51:24
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,6,9,258,0,0,0,0,1,21174,993,0,0,0,0,0,0,168,145,0,0,0,595,133,401,246,0,0,0,0,0,0,3,1,0,1,242,626,0,0,0,0,0x00305090,95,0x003050a0,93,0x003060b0,91,0x003060c0,78,0x003060a0,57,0x004060b0,56,0x004060c0,56,0x004060d0,48,0x00305080,47,0x004060a0,39,0x003060d0,37,0x003050b0,36,0x00304080,32,0x004060e0,21,0x00304090,16,0x004070d0,16,0x004070c0,14,0x00306090,12,0x00204070,12,0x004070e0,11,03152022  15:51:27
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,10,6,250,0,0,0,0,9,21389,989,0,0,0,0,0,0,168,137,0,0,0,594,132,405,254,0,0,0,0,0,0,3,1,0,1,193,576,0,0,0,0,0x003050a0,112,0x00305090,102,0x003060b0,91,0x003060a0,80,0x003060c0,71,0x004060d0,53,0x004060c0,49,0x003050b0,46,0x004060b0,45,0x00305080,36,0x003060d0,35,0x004070d0,34,0x004060a0,26,0x004070c0,20,0x004070e0,19,0x00304080,18,0x00204070,17,0x00306090,14,0x00304090,14,0x003070d0,13,03152022  15:51:34
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,24,10,14,240,0,0,0,0,1,21144,991,0,0,0,0,0,0,167,138,0,0,0,595,131,408,261,0,0,0,0,0,0,3,1,0,1,289,673,0,0,0,0,0x003050a0,109,0x00305090,90,0x003060a0,86,0x003060b0,80,0x003060c0,73,0x003050b0,60,0x004060b0,54,0x004060a0,49,0x003060d0,48,0x004060c0,38,0x00305080,31,0x004060d0,27,0x00304080,25,0x00306090,18,0x004070d0,16,0x00204070,16,0x00304090,15,0x004060e0,13,0x003060e0,13,0x003070d0,11,03152022  15:51:38
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,10,7,39,0,0,0,0,4,21004,981,0,0,0,0,0,0,170,132,0,0,0,235,131,581,254,0,0,0,0,0,2,0,3,0,1,141,521,0,0,0,0,0x003050a0,116,0x003060b0,98,0x003060c0,92,0x00305090,80,0x004060b0,67,0x003050b0,54,0x003060a0,50,0x004060c0,47,0x004060a0,39,0x004070d0,38,0x00305080,31,0x003060d0,29,0x004060d0,24,0x00304080,20,0x004070c0,20,0x004070e0,18,0x00204070,17,0x003070e0,15,0x003070d0,15,0x00306090,11,03152022  15:51:41
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,19,9,10,255,0,0,0,0,10,21159,987,17,0,0,0,0,0,167,136,0,0,0,573,130,407,248,0,0,0,0,0,0,3,1,0,1,247,628,0,0,0,0,0x003050a0,108,0x00305090,99,0x003060b0,94,0x003060c0,68,0x003060a0,64,0x004060b0,62,0x004060c0,51,0x003050b0,46,0x00305080,43,0x004060a0,31,0x00304080,31,0x004060d0,30,0x003060d0,28,0x004070d0,21,0x004070c0,16,0x004070e0,15,0x004060e0,13,0x00204070,13,0x00304090,12,0x00204080,11,03152022  15:51:44
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,18,9,9,246,0,0,0,0,2,21013,986,0,0,0,0,0,0,168,132,0,0,0,595,131,408,258,0,0,0,0,0,0,3,1,0,1,285,669,0,0,0,0,0x003050a0,110,0x003060b0,96,0x003060c0,81,0x003050b0,77,0x004060b0,68,0x00305090,66,0x004060c0,59,0x003060a0,54,0x004060d0,40,0x004070d0,34,0x003060d0,31,0x00305080,25,0x004070c0,23,0x004060a0,21,0x004070e0,19,0x004060e0,16,0x003070d0,14,0x00306090,12,0x00204070,11,0x003070e0,11,03152022  15:51:48
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,14,9,8,40,0,0,0,0,13,20497,962,0,0,0,0,0,0,168,132,0,0,0,233,133,582,253,0,0,0,0,0,2,0,3,0,1,81,463,0,0,0,0,0x003050a0,106,0x00305090,97,0x003060b0,77,0x003060c0,70,0x004060b0,62,0x003060a0,55,0x004070d0,54,0x004060c0,51,0x004060d0,49,0x003050b0,37,0x00305080,36,0x004070c0,33,0x004060a0,32,0x003060d0,29,0x00304080,27,0x004070e0,24,0x00204070,15,0x00204080,14,0x00304090,12,0x003070d0,11,03152022  15:51:55
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,19,7,12,40,0,0,0,0,28,20526,969,0,0,0,0,0,0,169,140,0,0,0,241,134,578,258,0,0,0,0,0,2,0,3,0,1,82,462,0,0,0,0,0x00305090,124,0x003050a0,124,0x003060b0,87,0x003060a0,73,0x004060b0,72,0x003060c0,66,0x004060a0,64,0x003050b0,43,0x004060c0,36,0x003060d0,31,0x00305080,23,0x00304080,23,0x004070d0,16,0x004070e0,15,0x004060d0,15,0x004070c0,15,0x00204080,13,0x00204070,12,0x003070e0,12,0x00304090,12,03152022  15:51:58
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,17,9,8,40,0,0,0,0,15,21161,986,0,0,0,0,0,0,168,133,0,0,0,239,132,586,258,0,0,0,0,0,2,0,3,0,1,226,611,0,0,0,0,0x003050a0,98,0x00305090,92,0x003060c0,71,0x003060b0,65,0x004060c0,61,0x004060b0,57,0x004060d0,52,0x003060a0,51,0x003060d0,43,0x003050b0,42,0x00305080,40,0x004070d0,38,0x004060a0,28,0x004070e0,28,0x00304080,24,0x00306090,20,0x004070c0,19,0x004060e0,17,0x00204070,17,0x003070d0,16,03152022  15:52:01
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,18,7,11,252,0,0,0,0,9,21044,989,0,0,0,0,0,0,167,139,0,0,0,570,132,410,250,0,0,0,0,0,0,3,1,0,1,239,623,0,0,0,0,0x00305090,102,0x003050a0,101,0x003060b0,84,0x003060a0,80,0x003060c0,77,0x004060b0,58,0x004060a0,50,0x003050b0,46,0x003060d0,41,0x004060c0,39,0x00305080,33,0x00304080,28,0x004060d0,25,0x004070d0,18,0x00304090,16,0x00306090,15,0x003060e0,15,0x004070e0,13,0x00204070,12,0x004060e0,12,03152022  15:52:05
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,20,10,10,243,0,0,0,0,29,21260,987,0,0,0,0,0,0,168,141,0,0,0,594,132,408,261,0,0,0,0,0,0,3,1,0,1,196,579,0,0,0,0,0x003050a0,116,0x00305090,105,0x003060b0,85,0x003060a0,79,0x003060c0,77,0x004060c0,52,0x003050b0,50,0x004060b0,49,0x004060d0,48,0x003060d0,34,0x004060a0,32,0x004070d0,30,0x00305080,29,0x004070c0,22,0x00304080,19,0x00204070,16,0x00304090,16,0x004070e0,15,0x00306090,14,0x004060e0,11,03152022  15:52:09
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,7,9,39,0,0,0,0,9,21196,988,0,0,0,0,0,0,168,141,0,0,0,236,132,582,253,0,0,0,0,0,2,0,3,0,1,208,590,0,0,0,0,0x003050a0,130,0x00305090,116,0x003060a0,86,0x003060b0,82,0x004060b0,63,0x003060c0,59,0x003050b0,56,0x004060a0,45,0x004060c0,39,0x003060d0,32,0x00305080,30,0x00306090,26,0x004070d0,18,0x004060d0,18,0x00304080,16,0x00304090,14,0x003070d0,14,0x00204070,12,0x004070e0,12,0x004070c0,11,03152022  15:52:12
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,7,8,253,0,0,0,0,38,21294,990,5,0,0,0,0,0,167,142,0,0,0,575,132,410,250,0,0,0,0,0,0,3,1,0,1,293,676,0,0,0,0,0x003050a0,117,0x00305090,83,0x003060c0,80,0x003060b0,74,0x003060a0,71,0x003050b0,61,0x004060b0,61,0x004060c0,56,0x004060d0,50,0x004060a0,46,0x003060d0,34,0x00305080,29,0x004070c0,21,0x004060e0,20,0x00306090,17,0x00304080,15,0x00304090,14,0x004070d0,12,0x00204070,10,0x00204080,9,03152022  15:52:15
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,13,6,7,251,0,0,0,0,48,20656,966,0,0,0,0,0,0,169,140,0,0,0,590,136,401,249,0,0,0,0,0,0,3,1,0,1,92,473,0,0,0,0,0x003050a0,117,0x00305090,108,0x003060b0,92,0x004060b0,72,0x003060c0,68,0x003060a0,57,0x004060a0,49,0x004060c0,41,0x00305080,38,0x003050b0,37,0x00304080,35,0x003060d0,29,0x004070d0,25,0x004070c0,19,0x00304090,16,0x004060d0,16,0x00204070,15,0x004070e0,14,0x00204080,11,0x003070d0,11,03152022  15:52:19
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,8,7,250,0,0,0,0,16,20847,980,0,0,0,0,0,0,168,141,0,0,0,595,133,405,253,0,0,0,0,0,0,3,1,0,1,150,534,0,0,0,0,0x003050a0,116,0x00305090,100,0x003060b0,93,0x003060c0,75,0x003060a0,69,0x004060b0,57,0x004060c0,55,0x003050b0,49,0x004060a0,49,0x004060d0,40,0x003060d0,36,0x004070d0,32,0x00305080,26,0x00304080,21,0x004070c0,19,0x00304090,15,0x00204070,11,0x004070e0,11,0x00204080,11,0x00306090,10,03152022  15:52:22
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,9,7,254,0,0,0,0,26,20941,982,0,0,0,0,0,0,168,140,0,0,0,594,131,231,40,0,0,0,0,0,0,1,1,0,1,256,639,0,0,0,0,0x00305090,99,0x003050a0,94,0x003060b0,74,0x004060c0,64,0x003060c0,64,0x004060b0,56,0x003060a0,53,0x003050b0,53,0x00305080,44,0x004060d0,37,0x004070d0,32,0x003060d0,30,0x00304080,30,0x004060a0,28,0x004070e0,22,0x003070d0,17,0x004060e0,15,0x00306090,14,0x004070c0,14,0x00204070,13,03152022  15:52:26
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,13,5,8,39,0,0,0,0,13,21601,994,1,0,0,0,0,0,169,141,0,0,0,232,133,585,256,0,0,0,0,0,2,0,3,0,1,302,686,0,0,0,0,0x003050a0,126,0x00305090,97,0x003060b0,93,0x003060a0,90,0x003060c0,79,0x003050b0,60,0x003060d0,52,0x004060c0,48,0x004060b0,40,0x004060d0,39,0x00305080,22,0x004060a0,22,0x00304090,21,0x00306090,17,0x004060e0,16,0x00304080,16,0x004070d0,15,0x003050c0,12,0x003060e0,11,0x004070e0,10,03152022  15:52:38
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,6,9,39,0,0,0,0,8,21177,984,0,0,0,0,0,0,169,143,0,0,0,235,132,580,252,0,0,0,0,0,2,0,3,0,1,159,541,0,0,0,0,0x00305090,118,0x003050a0,102,0x003060b0,90,0x003060c0,81,0x003060a0,75,0x003060d0,48,0x004060a0,44,0x003050b0,43,0x004060b0,42,0x00305080,41,0x00304080,38,0x004060c0,28,0x003060e0,18,0x004070d0,17,0x00304090,16,0x004060d0,14,0x00204070,14,0x003070e0,13,0x00204080,12,0x003070d0,12,03152022  15:52:43
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,5,11,40,0,0,0,0,3,21733,992,0,0,0,0,0,0,169,136,0,0,0,232,133,585,256,0,0,0,0,0,2,0,3,0,1,257,640,0,0,0,0,0x003050a0,145,0x00305090,125,0x003060b0,82,0x003060c0,71,0x003050b0,66,0x003060a0,58,0x004070d0,43,0x004060b0,42,0x004060c0,34,0x003060d0,34,0x00305080,28,0x004070c0,26,0x00304090,25,0x00304080,23,0x004060d0,20,0x004070e0,18,0x00306090,13,0x004060a0,13,0x003070d0,12,0x00204070,10,03152022  15:52:49
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,8,7,39,0,0,0,0,13,20974,974,2,0,0,0,0,0,167,155,0,0,0,230,131,579,254,0,0,0,0,0,2,0,3,0,1,142,520,0,0,0,0,0x003050a0,123,0x00305090,122,0x003060b0,93,0x003060a0,76,0x003060c0,66,0x004060b0,55,0x003050b0,42,0x004060a0,41,0x00305080,39,0x004060c0,28,0x00304080,28,0x003060d0,27,0x004070d0,21,0x004070c0,17,0x00204080,16,0x00204070,15,0x00306090,15,0x004060d0,15,0x00304090,14,0x003070d0,9,03152022  15:52:52
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,17,9,8,40,0,0,0,0,26,20634,960,0,0,0,0,0,0,170,135,0,0,0,235,133,576,253,0,0,0,0,0,2,0,3,0,1,73,448,0,0,0,0,0x00305090,112,0x003050a0,112,0x003060b0,84,0x003060c0,78,0x004060b0,64,0x003060a0,53,0x00305080,46,0x004060a0,39,0x004060c0,35,0x003050b0,34,0x003060d0,34,0x004070d0,33,0x00304080,30,0x004070c0,28,0x004070e0,19,0x003070d0,18,0x00204080,17,0x00304090,16,0x00204070,13,0x004060d0,11,03152022  15:53:00
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,17,7,10,40,0,0,0,0,17,21412,985,0,0,0,0,0,0,168,136,0,0,0,238,134,585,253,0,0,0,0,0,2,0,3,0,1,248,631,0,0,0,0,0x003050a0,127,0x00305090,113,0x003060b0,68,0x003060c0,64,0x003050b0,62,0x003060a0,48,0x004060c0,46,0x004060b0,45,0x00305080,40,0x004070d0,38,0x003060d0,36,0x00304080,35,0x004060a0,30,0x004060d0,25,0x004070c0,20,0x003070d0,19,0x00304090,19,0x004070e0,18,0x00204070,15,0x00204080,14,03152022  15:53:03
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,18,8,10,40,0,0,0,0,4,21480,981,0,0,0,0,0,0,168,137,0,0,0,242,133,585,258,0,0,0,0,0,2,0,3,0,1,240,624,0,0,0,0,0x003050a0,135,0x00305090,107,0x003060b0,69,0x003060c0,62,0x003050b0,62,0x003060a0,52,0x004060b0,47,0x004060c0,46,0x00305080,41,0x004070d0,41,0x003060d0,35,0x00304080,32,0x004060a0,29,0x004060d0,24,0x004070e0,21,0x004070c0,20,0x00304090,17,0x003070d0,16,0x00204070,14,0x00204080,14,03152022  15:53:10
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,18,8,10,40,0,0,0,0,11,21073,982,0,0,0,0,0,0,169,136,0,0,0,238,132,581,254,0,0,0,0,0,2,0,3,0,1,220,601,0,0,0,0,0x003050a0,113,0x00305090,109,0x003060b0,94,0x003060c0,79,0x004060b0,63,0x003060a0,52,0x004060c0,50,0x003050b0,49,0x00305080,48,0x004070d0,35,0x003060d0,33,0x00304080,32,0x004070c0,26,0x004060a0,23,0x004060d0,22,0x003070d0,15,0x00304090,13,0x004070e0,12,0x00306090,11,0x00204080,11,03152022  15:53:13
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,19,9,10,40,0,0,0,0,2,21411,989,2,0,0,0,0,0,168,135,0,0,0,239,131,583,256,0,0,0,0,0,2,0,3,0,1,264,646,0,0,0,0,0x00305090,128,0x003050a0,115,0x003060c0,76,0x003060b0,66,0x004060c0,47,0x003060a0,46,0x003050b0,44,0x00305080,42,0x004060d0,41,0x004060b0,39,0x004070d0,39,0x003060d0,39,0x00304080,32,0x004060a0,29,0x004070c0,23,0x003070d0,19,0x00304090,17,0x004070e0,13,0x00204070,13,0x00304070,12,03152022  15:53:17
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,8,8,40,0,0,0,0,9,20419,961,0,0,0,0,0,0,169,135,0,0,0,238,133,576,254,0,0,0,0,0,2,0,3,0,1,99,475,0,0,0,0,0x00305090,127,0x003050a0,105,0x003060b0,81,0x003060c0,75,0x004060a0,66,0x003060a0,59,0x004060b0,53,0x00305080,40,0x004060c0,35,0x00304080,32,0x003050b0,31,0x003060d0,27,0x004070d0,22,0x004070c0,21,0x00304090,19,0x003070d0,15,0x004060d0,14,0x004070e0,13,0x00204080,13,0x00405090,11,03152022  15:53:20
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,14,7,10,39,0,0,0,0,21,21419,969,0,0,0,0,0,0,169,137,0,0,0,235,134,584,252,0,0,0,0,0,2,0,3,0,1,182,564,0,0,0,0,0x003050a0,142,0x00305090,130,0x003060b0,72,0x003060a0,64,0x003060c0,54,0x003050b0,52,0x004060b0,48,0x004070d0,43,0x004060c0,36,0x00305080,35,0x00304080,29,0x004070c0,29,0x003060d0,26,0x004060a0,25,0x004070e0,22,0x004060d0,21,0x00304090,19,0x003070e0,14,0x00204070,13,0x004050a0,12,03152022  15:53:23
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,13,6,7,40,0,0,0,0,51,21542,980,2,0,0,0,0,0,168,134,0,0,0,238,135,580,253,0,0,0,0,0,2,0,3,0,1,189,569,0,0,0,0,0x003050a0,128,0x00305090,125,0x003060b0,87,0x003060a0,74,0x003060c0,72,0x004060a0,53,0x004060b0,47,0x003050b0,35,0x003060d0,35,0x00304080,34,0x004060c0,31,0x00305080,29,0x004070d0,20,0x004070c0,16,0x00304090,16,0x00204070,15,0x00306090,14,0x00304070,13,0x00204080,13,0x004050a0,13,03152022  15:53:26
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,15,9,7,39,0,0,0,0,23,20992,986,0,0,0,0,0,0,166,137,0,0,0,236,131,582,257,0,0,0,0,0,2,0,3,0,1,355,737,0,0,0,0,0x003060c0,86,0x003050a0,84,0x00305090,76,0x004060c0,76,0x004060b0,73,0x003060b0,69,0x003050b0,63,0x004060d0,58,0x003060d0,49,0x00305080,41,0x003060a0,35,0x004070c0,23,0x00304080,22,0x004060a0,21,0x004060e0,21,0x004070d0,19,0x00304090,16,0x00306090,13,0x00204070,12,0x00304070,11,03152022  15:53:30
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,18,8,10,41,0,0,0,0,21,21463,1009,1,0,0,0,0,0,169,142,0,0,0,236,133,578,263,0,0,0,0,0,2,0,3,0,1,98,476,0,0,0,0,0x00305090,129,0x003050a0,111,0x003060b0,96,0x003060a0,71,0x004060b0,65,0x003060c0,64,0x004060a0,55,0x00305080,40,0x003050b0,36,0x004060c0,32,0x00304080,27,0x003060d0,21,0x004070d0,19,0x00204080,19,0x004070c0,18,0x00204070,14,0x00304090,13,0x004060d0,13,0x004070b0,12,0x003070d0,11,03152022  15:53:33
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,8,8,249,0,0,0,0,2,21160,987,0,0,0,0,0,0,167,137,0,0,0,594,131,406,260,0,0,0,0,0,0,3,1,0,1,319,702,0,0,0,0,0x003050a0,85,0x003060c0,82,0x00305090,79,0x004060c0,74,0x003060b0,73,0x004060b0,70,0x003050b0,59,0x004060d0,56,0x003060d0,45,0x003060a0,39,0x00305080,39,0x004070d0,27,0x004070c0,25,0x00304080,22,0x004060a0,22,0x00304090,16,0x004060e0,15,0x00304070,14,0x00306090,13,0x00204070,13,03152022  15:53:37
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,7,9,253,0,0,0,0,122,20579,963,0,0,0,0,0,0,168,143,0,0,0,584,132,399,248,0,0,0,0,0,0,3,1,0,1,81,458,0,0,0,0,0x00305090,119,0x003050a0,93,0x003060b0,92,0x003060c0,67,0x004060b0,66,0x00305080,59,0x003060a0,58,0x004060c0,48,0x004060a0,40,0x00304080,35,0x003050b0,29,0x003060d0,26,0x004070d0,25,0x004070c0,23,0x004060d0,18,0x00204070,18,0x00304070,17,0x00204080,13,0x00304090,12,0x003070d0,11,03152022  15:53:40
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,16,7,9,40,0,0,0,0,10,21260,960,0,0,0,0,0,0,170,135,0,0,0,239,136,581,256,0,0,0,0,0,2,0,3,0,1,85,466,0,0,0,0,0x00305090,132,0x003050a0,119,0x003060b0,93,0x003060c0,63,0x003060a0,63,0x004060b0,57,0x004070d0,44,0x004060a0,39,0x004060c0,37,0x003050b0,36,0x00304080,30,0x00305080,29,0x004070c0,27,0x003060d0,23,0x00304090,20,0x004070e0,19,0x004060d0,17,0x00405090,16,0x004050a0,13,0x00204080,12,03152022  15:53:43
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,14,5,9,39,0,0,0,0,4,21438,983,3,0,0,0,0,0,167,135,0,0,0,235,135,581,252,0,0,0,0,0,2,0,3,0,1,223,604,0,0,0,0,0x00305090,132,0x003050a0,129,0x003060b0,80,0x003060a0,78,0x003060c0,73,0x004060b0,59,0x004060a0,53,0x003050b0,34,0x00304080,33,0x004060c0,33,0x00305080,30,0x003060d0,27,0x00304090,21,0x00306090,20,0x004070d0,16,0x004050a0,14,0x004070c0,14,0x00204070,12,0x004060d0,12,0x003070d0,11,03152022  15:53:46
21BLOK0002HCR_00001_1_PositiveControl,t1,t3,13,6,8,251,0,0,0,0,2,21170,967,0,0,0,0,0,0,169,136,0,0,0,592,134,404,252,0,0,0,0,0,0,3,1,0,1,155,537,0,0,0,0,0x003050a0,141,0x00305090,131,0x003060b0,75,0x003060a0,61,0x003060c0,59,0x004060b0,53,0x004070d0,46,0x003050b0,41,0x004060c0,41,0x00305080,34,0x004060a0,29,0x00304080,28,0x003060d0,24,0x004070c0,24,0x004070e0,24,0x004060d0,20,0x003070e0,16,0x00405090,15,0x00304090,14,0x00204070,14,03152022  15:53:50
