Beau-11_single, , , 33, 24, 15, 53, 0, 0, 0, 0, 115, 94, 28, 0, 0, 0, 0, 0, 0, 44, 116, 0, 0, 0, 253, 90, 466, 189, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 249, 548, 0, 0, 0, 0, 0x00602010, 174, 0x00502010, 132, 0x00703010, 102, 0x00703020, 102, 0x00803020, 100, 0x00702010, 91, 0x00603010, 55, 0x00603020, 46, 0x00903020, 36, 0x00402010, 29, 0x00803010, 29, 0x00602020, 21, 0x00503020, 14, 0x00802010, 12, 0x00502020, 9, 0x00702020, 8, 0x00503010, 8, 0x00904020, 6, 0x00401010, 2, 0x00804020, 2, 09162021  09:36:34
Beau-11_single, , , 26, 22, 6, 65, 0, 0, 0, 0, 105, 111, 28, 0, 0, 0, 0, 1, 0, 47, 111, 0, 0, 0, 255, 86, 394, 155, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 282, 535, 0, 0, 0, 0, 0x00502010, 157, 0x00602010, 154, 0x00703010, 110, 0x00603010, 96, 0x00703020, 73, 0x00803020, 68, 0x00603020, 68, 0x00803010, 65, 0x00402010, 48, 0x00903020, 36, 0x00702010, 35, 0x00503020, 17, 0x00503010, 15, 0x00804020, 13, 0x00903010, 11, 0x00502020, 6, 0x00602020, 5, 0x00704020, 2, 0x00904020, 2, 0x00a03020, 2, 09162021  09:36:37
Beau-11_single, , , 30, 20, 10, 194, 0, 0, 0, 0, 59, 57, 25, 0, 0, 0, 0, 0, 0, 46, 110, 0, 0, 0, 477, 95, 363, 205, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 157, 467, 0, 0, 0, 0, 0x00703020, 158, 0x00502010, 152, 0x00602010, 144, 0x00703010, 115, 0x00803020, 115, 0x00603010, 83, 0x00702010, 46, 0x00603020, 36, 0x00903020, 35, 0x00803010, 26, 0x00402010, 24, 0x00804020, 13, 0x00503010, 9, 0x00904020, 8, 0x00502020, 7, 0x00602020, 5, 0x00704020, 4, 0x00503020, 2, 0x00802010, 2, 0x00702020, 1, 09162021  09:36:38
Beau-11_single, , , 29, 22, 7, 42, 0, 0, 0, 0, 15, 93, 60, 0, 0, 0, 0, 2, 0, 46, 105, 0, 0, 0, 162, 31, 385, 252, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 44, 293, 0, 0, 0, 0, 0x00803020, 145, 0x00703020, 142, 0x00703010, 117, 0x00602010, 94, 0x00603010, 70, 0x00502010, 61, 0x00904020, 60, 0x00603020, 54, 0x00903020, 47, 0x00803010, 44, 0x00702010, 31, 0x00804020, 26, 0x00a04020, 21, 0x00503020, 16, 0x00402010, 14, 0x00503010, 13, 0x00704020, 6, 0x00604020, 4, 0x00903010, 3, 0x00602020, 2, 09162021  09:36:40
Beau-11_single, , , 36, 14, 22, 40, 0, 0, 0, 0, 44, 197, 39, 0, 0, 0, 0, 0, 0, 45, 112, 0, 0, 0, 253, 130, 626, 248, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 95, 495, 0, 0, 0, 0, 0x00602010, 195, 0x00502010, 142, 0x00702010, 102, 0x00703020, 89, 0x00703010, 81, 0x00603010, 67, 0x00803020, 65, 0x00402010, 43, 0x00803010, 38, 0x00603020, 36, 0x00802010, 27, 0x00903020, 20, 0x00804020, 16, 0x00904020, 15, 0x00503010, 9, 0x00602020, 7, 0x00a04020, 7, 0x00503020, 7, 0x00903010, 7, 0x00a03020, 4, 09162021  09:36:41
